   2855.000       7.716410     -0.6964270    
   2860.000       8.009368     -0.6948934    
   2865.000       8.322986     -0.6933594    
   2870.000       8.659548     -0.6918253    
   2875.000       9.021665     -0.6902913    
   2880.000       9.412365     -0.6887573    
   2885.000       9.835184     -0.6872234    
   2890.000       10.29426     -0.6856897    
   2895.000       10.79447     -0.6841555    
   2900.000       11.34162     -0.6826215    
   2905.000       11.94263     -0.6810874    
   2910.000       12.60589     -0.6795534    
   2915.000       13.34161     -0.6780194    
   2920.000       14.16236     -0.6764853    
   2925.000       15.08382     -0.6749499    
   2930.000       16.12566     -0.6734174    
   2935.000       17.31325     -0.6718836    
   2940.000       18.67944     -0.6703496    
   2945.000       20.26783     -0.6688156    
   2950.000       22.13743     -0.6672816    
   2955.000       24.37021     -0.6657476    
   2960.000       27.08342     -0.6642137    
   2965.000       30.45085     -0.6626797    
   2970.000       34.74162     -0.6611458    
   2975.000       40.39588     -0.6596118    
   2980.000       48.18645     -0.6580778    
   2985.000       59.60615     -0.6565438    
   2990.000       77.96110     -0.6550099    
   2995.000       112.3245     -0.6534759    
   3000.000       199.8356     -0.6519418    
   3005.000       884.4616     -0.6504079    
   3010.000       367.9250     -0.6488739    
   3015.000       152.8611     -0.6473399    
   3020.000       96.69807     -0.6458059    
   3025.000       70.83685     -0.6442720    
   3030.000       55.96416     -0.6427380    
   3035.000       46.30352     -0.6412039    
   3040.000       39.52360     -0.6396700    
   3045.000       34.50304     -0.6381360    
   3050.000       30.63564     -0.6366020    
   3055.000       27.56501     -0.6350681    
   3060.000       25.06789     -0.6335341    
   3065.000       22.99734     -0.6320001    
   3070.000       21.25264     -0.6304661    
   3075.000       19.76245     -0.6289321    
   3080.000       18.47489     -0.6273981    
   3085.000       17.35122     -0.6258643    
   3090.000       16.36207     -0.6243302    
   3095.000       15.48458     -0.6227962    
   3100.000       14.70090     -0.6212624    
   3105.000       13.99672     -0.6197283    
   3110.000       13.36052     -0.6181943    
   3115.000       12.78293     -0.6166602    
   3120.000       12.25618     -0.6151263    
   3125.000       11.77385     -0.6135924    
   3130.000       11.33055     -0.6120585    
   3135.000       10.92173     -0.6105244    
   3140.000       10.54350     -0.6089904    
   3145.000       10.19256     -0.6074564    
   3150.000       9.866050     -0.6059225    
   3155.000       9.561518     -0.6043885    
   3160.000       9.276804     -0.6028544    
   3165.000       9.010047     -0.6013208    
   3170.000       8.759576     -0.5997864    
   3175.000       8.523958     -0.5982525    
   3180.000       8.301913     -0.5967184    
   3185.000       8.092293     -0.5951845    
   3190.000       7.894095     -0.5936505    
   3195.000       7.706395     -0.5921165    
   3200.000       7.528388     -0.5905824    
   3205.000       7.359330     -0.5890486    
   3210.000       7.198589     -0.5875147    
   3215.000       7.045542     -0.5859807    
   3220.000       6.899659     -0.5844467    
   3225.000       6.760444     -0.5829127    
   3230.000       6.627454     -0.5813788    
   3235.000       6.500277     -0.5798450    
   3240.000       6.378543     -0.5783111    
   3245.000       6.261916     -0.5767757    
   3250.000       6.150058     -0.5752430    
   3255.000       6.042703     -0.5737088    
   3260.000       5.939586     -0.5721748    
   3265.000       5.840447     -0.5706409    
   3270.000       5.745075     -0.5691069    
   3275.000       5.653248     -0.5675731    
   3280.000       5.564778     -0.5660390    
